Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Turks and Caicos Islands,TCA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.009632007,0.985219768,1.558460982,1.508944833,4.252809546,4.418416656,4.425622758,4.387106413,4.777194087,5.011312907,4.731200353,6.026594201,5.225062667,6.955931867,11.95447731,7.650502136,6.963794887,8.667482682,10.99701982,8.456649015,3.370722867,6.818873257,7.707664933,10.57594777,12.22112328,17.42418779,15.13756781,17.50517769,17.74310023,17.59311211,18.04890709,13.99264062,12.55917926,15.70199941,18.113948,16.31207443,18.51938513,14.91128106,9.997612669,12.25335429,9.600094792,11.17843599,11.90634337,11.12399667,9.075761537,6.839720145,4.656887407,4.826203165,4.853030915,6.323040919,4.762603452,3.868465411,3.913947048,3.704078885,2.934739455,
Togo,TGO,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.09117077,2.340625538,3.422491741,4.527489581,8.825690269,7.352765906,5.648790511,6.184670047,7.991318172,6.654414477,6.79421994,6.831397523,6.586095499,6.557889387,6.886126279,6.807922011,6.953976888,8.362610076,12.67502869,12.58310836,8.248904914,6.798257681,9.764884161,15.36721853,15.93294993,15.28514141,16.7251904,10.10229349,15.43855076,15.15852643,16.16078129,12.67998897,13.3552033,7.937462079,13.38670348,15.1273343,10.79882226,8.504467468,8.206742027,4.64507169,5.496866897,3.536532122,3.53420916,3.023197775,3.409484041,3.968411194,3.690508087,4.910156285,11.81265103,17.78258596,14.62877379,16.94907631,7.245464078,6.053311042,5.116441808,
Thailand,THA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1.589862181,0.96935093,1.147693667,1.028385493,0.820623997,1.119281051,0.801815377,1.031195576,1.151119988,1.018495951,1.042677515,0.850724111,0.658360815,0.563148098,0.517298385,0.568308175,0.993383484,0.66859396,1.085963013,1.445066499,1.301803831,1.181560066,1.074804444,1.072514272,1.115622932,1.195709654,1.099053563,0.942859909,0.876137445,0.96275216,0.944075695,0.737232976,0.677059954,0.458232776,0.400226588,0.504227872,0.464137172,0.427733215,0.638958504,0.825489252,0.562250913,0.239762124,0.226363059,-0.645742882,0.028618329,-0.09271732,-0.101651066,-0.122392655,-0.219342923,-0.028597565,-0.003712896,-0.037961713,-0.035351768,0.006603635,0.091808395,
Tajikistan,TJK,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.620139889,1.592027019,5.077615404,5.501266731,10.6594116,9.567538897,12.47729966,11.58886115,14.98505185,16.04717467,14.45910595,10.11769844,12.6737422,11.25884116,8.840302041,6.112636563,5.651124418,8.315080064,7.788639211,5.367274475,5.179234786,4.60527564,3.895953924,
Turkmenistan,TKM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971038762,1.002066486,1.227691388,0.986610737,0.816605102,1.03891553,1.021682466,1.294281189,2.194314978,1.00766661,0.484113699,0.806078888,0.402712737,0.408043117,0.231550013,0.099420457,0.210153806,0.225979662,0.156291445,0.122892394,0.094896878,0.076117763,
Timor-Leste,TLS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.19830508,29.9183359,28.33764554,25.96884273,23.40203193,22.18007203,16.46220472,14.47814776,8.521338655,8.467918623,9.569645204,6.371174052,5.81338826,5.875028611,7.637909709,
Tonga,TON,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,27.275535,26.65922741,28.68659904,23.57804681,21.30665924,20.71136549,24.91832756,16.38016418,22.150135,25.53541502,14.34025594,17.1025038,22.37747669,17.3538427,18.83360779,14.24779529,12.6697128,12.5555995,10.53914405,9.851130076,12.08958659,12.19907769,13.26219665,8.088575962,12.36409416,7.331567209,10.0536725,7.401101708,11.96819426,18.45007591,20.58889214,16.67920217,18.28446133,18.20207206,
Trinidad and Tobago,TTO,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,0.015435384,0.09944738,1.877247847,1.867681476,2.387041925,1.379489335,0.308649416,1.248280356,0.946929546,0.763792534,0.753173046,0.433534789,0.345164606,0.325611352,0.228462473,0.196920209,0.186738724,0.127996947,0.09338074,0.066376728,-0.030983658,0.067123344,0.067865057,0.058891416,0.092519434,0.416858313,0.757675781,0.200785681,0.146170861,0.380453448,-0.044886553,0.146624757,0.033571652,0.466269598,0.511124336,0.314631047,0.616658133,0.241696865,0.408801642,-0.020330022,-0.020879666,-0.100604168,-0.027474972,-0.014494597,-0.013002948,0.079252847,0.10059952,0.034865217,0.037680021,0.0216956,,,,,
Tunisia,TUN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,9.405517241,8.167323944,8.53577915,6.169501226,9.377720327,8.176407673,6.535271912,5.242561125,5.134586953,5.094078718,5.109935553,5.047223406,5.031329979,5.397468151,3.031440132,2.846023205,2.988617838,2.644806343,2.508427901,2.201157911,1.990698459,2.562310241,2.977638934,3.279988996,2.908427102,3.303545163,2.831592658,2.626876395,1.77710683,0.710716942,0.43322238,0.678558379,0.978806377,0.715938519,1.144715464,1.080304518,1.727054526,0.995299052,1.135090824,1.176899055,1.182988716,1.315266923,0.872475497,0.887602482,1.215345175,1.316961981,2.116798812,2.361305939,1.588328155,1.966494193,
Turkey,TUR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,1.2675,1.002980217,0.888898451,1.033588957,1.259101173,1.14475174,0.324031483,0.141697979,0.131411416,0.246817078,0.159387532,0.271602676,0.66009915,1.40858248,1.04473012,1.026288479,0.590655712,0.411168546,0.274199832,0.460332642,0.445269533,0.318972912,0.138251303,0.879979174,1.092414581,0.228605898,0.251767487,0.154858297,0.187959004,0.137251181,0.003072449,0.010562568,0.004254965,0.124712857,0.069090787,0.122422719,0.055335316,0.073808163,0.08299643,0.107915128,0.123762793,0.154596589,0.224582791,0.144631754,0.428796805,0.397898019,0.3491233,0.436104429,
Tuvalu,TUV,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.10129693,35.15084534,22.19845835,21.86356501,24.59787707,40.54897262,24.37013916,32.73628895,36.86756827,26.1789716,67.33372513,42.2507632,48.45061376,63.26866953,
Tanzania,TZA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.48556653,21.38353147,28.56253348,22.4893906,30.22168802,23.07087874,22.11520818,16.99360471,13.49906011,12.48096771,10.83766719,10.32881286,10.58028249,12.66280633,11.85866668,15.04982005,14.07132112,9.044212478,10.13202192,13.29708122,8.61770534,10.37325009,9.513213818,7.2582478,7.331812201,7.802484992,5.570275927,
Uganda,UGA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,4.882419745,4.81876305,6.468633555,3.822481643,3.835644539,2.324016095,2.596853755,2.275552628,2.177194168,2.389317644,2.643728104,2.27715149,2.769748165,1.31258256,0.841594911,2.200647799,0.85806555,0.571504286,1.636465615,2.220834657,9.161742954,10.23926334,6.105894385,6.229286593,4.541496531,5.177265079,4.938075378,4.804322213,6.069345138,9.912712601,15.6857661,20.32401084,26.12275794,19.20802459,19.11694876,14.6226169,11.23045894,13.00296778,9.965762218,10.10984384,14.0213168,14.52686871,12.0007083,16.07761729,15.74007329,13.62728134,16.36379385,14.40935822,11.74108069,10.15643547,8.506270879,7.89125475,7.211385016,7.046670811,6.226836785,
Ukraine,UKR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483448117,0.455998419,0.298914646,0.346294014,0.580418978,0.484620633,0.486403197,0.444179445,0.439573987,1.077709069,
Upper middle income,UMC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.574324891,1.11835434,0.941347481,0.802188,0.623925966,0.61916447,0.614663048,0.557687064,0.596849842,0.459411875,0.465527802,0.397832298,0.373250315,0.294553817,0.291239325,0.319127788,0.303650933,0.264987015,0.35298489,0.428703923,0.466502764,0.470042905,0.414495476,0.403855959,0.392906587,0.37700083,0.394846641,0.466581853,0.421137963,0.376477051,0.487077051,0.484312666,0.419968124,0.396577276,0.377152705,0.395896377,0.301298314,0.248854984,0.278026002,0.318751355,0.251206721,0.241011716,0.269323592,0.276269527,0.299509995,0.519491232,0.271033957,0.22477294,0.212466364,0.142484807,0.098579676,0.112469521,0.093316845,0.083421626,0.088846565,
Uruguay,URY,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1.404692808,-0.037046742,0.11403479,0.80381777,0.225739528,0.017111337,0.332975717,0.388110856,3.307647774,1.010164802,0.615793758,0.417280093,1.117234901,0.50595624,0.277407487,0.349809952,0.365404532,0.425805739,0.211046529,0.195977904,0.098348435,0.064513773,0.039706061,0.05212797,0.084943547,0.109351668,0.473033817,0.248821485,0.515299969,0.474721092,0.585107938,0.446138394,0.543849986,0.758452416,0.424157399,0.34569132,0.169340602,0.143871831,0.095884882,0.09177526,0.076459841,0.072921223,0.100262841,0.204066439,0.221833301,0.085631285,0.110067472,0.161668668,0.113002905,0.163375262,0.120390382,0.048289524,0.038742661,0.064599517,0.159437981,
United States,USA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011732619,0.061147863,0.219740523,0.628701237,0.631959363,0.958914204,1.063475995,0.918957527,1.371721904,1.374376297,1.983139166,1.943146383,2.052345957,1.188738399,0.884201249,0.7307767,0.631641801,0.562825431,0.573153494,0.432323461,0.476805037,0.48774834,0.494825429,
St. Vincent and the Grenadines,VCT,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,0.397807112,11.1164379,17.99190806,13.4787,8.00354004,7.297258204,8.085524034,11.91055958,9.105142439,6.825188644,4.384964997,2.999432256,3.819252482,8.142926561,7.786535225,8.947876814,7.359549963,6.702400766,6.54289054,6.722689242,4.92281388,4.531032986,15.64164928,8.161407269,1.760456382,5.695946862,4.398536146,1.638840299,1.963453471,1.028629197,1.414929605,2.156826169,1.475649589,0.808435811,10.4618499,3.99353922,4.647149353,2.518884048,2.694564092,1.24217368,1.08368815,1.264275611,
"Venezuela, RB",VEN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,-0.092673434,-0.058519861,0.745689646,0.474750963,-0.613921757,0.042701693,0.323338023,0.209046601,0.501955905,0.123667736,0.078777406,0.074343444,0.137603981,0.084657516,0.027521872,0.057626711,-0.001370602,-0.000542132,-0.031732295,0.01169558,0.022500848,0.01808793,0.016430815,0.012383374,0.026108576,0.019999015,0.027812137,0.041921296,0.040047722,0.150348326,0.165090179,0.054970667,0.058863601,0.072261311,0.047962593,0.059386605,0.056783349,0.010705663,0.047610177,0.04582416,0.065705125,0.0369593,0.062718019,0.099784473,0.041284212,0.035098372,0.034494946,0.033365387,0.018735455,0.020356876,0.013566537,0.015021422,0.012945865,,,
Virgin Islands (U.S.),VIR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.967392076,2.979507083,2.497482955,5.930953152,1.984517367,5.690301736,4.07029112,3.856976031,3.788178331,4.408077197,5.04771152,5.065327472,4.108423394,3.424512202,4.210001745,3.80110095,3.382150982,2.840133996,3.337085521,2.653262501,3.678425481,2.635653165,2.789809153,2.750486325,2.489447003,2.384394032,
Vanuatu,VUT,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,38.2965982,45.88341096,36.96475673,31.34003333,27.55760382,20.17011928,17.72937692,20.47860089,44.5826274,27.88083274,27.12269018,30.45640021,30.25547587,22.81818455,19.32435152,21.87574996,21.02023638,14.06218377,11.91158274,15.99992111,14.15371231,17.68239456,12.48784681,10.94469037,10.96261321,11.18564093,10.6980459,11.64049819,11.36619426,15.17455675,17.44580454,16.01992189,11.79569081,13.81608016,11.40426539,12.06952569,
West Bank and Gaza,PSE,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.72715173,13.81647346,14.41586823,14.32155074,12.79820579,11.55239664,14.19449736,23.05436611,25.72811195,24.78540608,25.48291201,19.59523053,25.48369582,28.32952928,33.63032349,36.23809341,26.41407876,21.7099083,16.54774343,19.08063039,17.61500492,
World,WLD,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.314602838,0.369551398,0.358216489,0.364743449,0.325737199,0.319130269,0.30245182,0.293220795,0.256468741,0.227893725,0.230924631,0.237188837,0.217888397,0.236558445,0.275118982,0.317160652,0.28156885,0.260821164,0.296091292,0.289333611,0.309923275,0.291762646,0.267483486,0.252028097,0.252083366,0.255691785,0.252792433,0.244311635,0.233438258,0.232108514,0.261300268,0.260889096,0.241201265,0.218646331,0.218625303,0.193757308,0.18054575,0.157240459,0.16618808,0.164186124,0.14916044,0.157714162,0.180160779,0.185474865,0.183551242,0.229967098,0.208723867,0.18789988,0.202713484,0.212304421,0.199289408,0.194800856,0.178451958,0.197751904,0.205970899,
Samoa,WSM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.60631252,13.26713021,8.874656475,10.08777172,15.60470094,13.11437097,10.08749492,7.478208717,9.866230642,9.980754446,7.018972287,6.979842495,13.95059403,23.12208669,13.90515359,15.72643681,15.49068626,11.95986925,
"Yemen, Rep.",YEM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.016396632,5.168288315,4.019491506,5.945527136,4.186145593,4.203402082,4.768948404,5.680856962,6.586803197,6.610763797,3.512255081,4.042210618,2.194950829,2.267654787,2.126934829,1.958693601,1.610482387,0.995867392,1.502649991,2.03758934,2.283097314,1.650852559,2.295646632,2.993708728,,
South Africa,ZAF,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.205435149,0.213411912,0.253084359,0.250761412,0.331798661,0.381082318,0.40505578,0.365174959,0.361144198,0.453656816,0.384230808,0.280490268,0.272988477,0.268285774,0.278783629,0.404992387,0.371415998,0.279486261,0.343729873,0.275702523,0.363246199,0.3141688,
"Congo, Dem. Rep.",COD,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.538005508,3.077099511,3.275219562,1.842370476,4.433456571,3.516669704,2.060019492,2.778137007,1.967164052,1.671578289,1.839862406,1.925549889,1.976501376,1.768491713,1.880398771,2.534360027,2.031861466,2.153854705,2.064291147,2.781994551,3.057973532,3.216595632,2.61979763,2.902307536,3.930154872,4.476275711,5.27750384,9.603140809,6.801824564,8.719956579,10.44109447,6.172187381,3.588098671,1.765851492,4.755120762,3.990168357,3.076690065,2.772360779,2.153875902,3.129063983,0.947176493,3.474601231,13.9375202,62.18613907,19.21058318,16.42398797,15.89142994,8.625071134,9.878898218,13.48545523,17.74775865,24.49920866,11.00659492,9.496600473,8.283631384,
Zambia,ZMB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.146913284,0.147258781,0.962861458,0.845513461,2.891584018,1.08872224,2.52116183,4.806270624,2.018924048,1.088768648,0.760037502,1.334373582,1.20669696,1.999667913,2.097121344,3.794062266,2.471394218,4.492583292,6.983723334,9.027192477,8.824442798,5.924718327,8.6789887,7.001899009,9.650332701,16.0781438,33.2429045,21.98303275,14.30847689,10.22138348,15.78419692,29.31690317,35.95882471,28.72250538,20.90865665,56.96030478,17.93041523,15.04041083,10.49687458,19.22692841,23.06968246,14.52691523,20.06584932,16.27604292,19.41590178,15.22114819,12.66397302,8.054707674,6.760066616,8.498264434,4.853583202,4.579421039,3.88281837,4.450038989,3.89261331,
Zimbabwe,ZWE,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,0.000943275,,0.977539544,0.39817016,0.292415313,0.031926238,0.027590201,0.143869327,0.03769746,0.031665844,0.030256252,0.031408112,0.0259871,0.040209073,0.09354036,0.147690238,0.155965738,0.21480581,0.244954131,2.460080282,2.216237986,2.566658391,2.741921179,4.764405142,4.26944165,3.695021534,4.461014315,3.5665703,3.231754876,3.927011303,4.661839318,12.18928003,7.85409537,8.476232718,7.208260681,4.48571076,4.129571583,4.341222877,3.759962748,2.775201987,2.496073489,3.274360859,3.394692902,3.387328981,6.800694652,5.422666594,9.699197085,15.41713609,9.316671464,8.027143197,7.187523862,8.744917802,6.618387494,5.793721984,
